ISO Week,Commits/week
2004-41,49
2004-42,43
2004-43,33
2004-44,29
2004-45,31
2004-46,47
2004-47,50
2004-48,17
2004-49,43
2004-50,66
2004-51,60
2004-52,24
2004-53,0
2005-01,44
2005-02,37
2005-03,51
2005-04,45
2005-05,47
2005-06,48
2005-07,53
2005-08,68
2005-09,82
2005-10,61
2005-11,67
2005-12,26
2005-13,7
2005-14,4
2005-15,18
2005-16,17
2005-17,28
2005-18,36
2005-19,33
2005-20,13
2005-21,28
2005-22,27
2005-23,80
2005-24,52
2005-25,49
2005-26,69
2005-27,55
2005-28,53
2005-29,59
2005-30,71
2005-31,60
2005-32,59
2005-33,67
2005-34,61
2005-35,75
2005-36,48
2005-37,26
2005-38,54
2005-39,40
2005-40,84
2005-41,49
2005-42,38
2005-43,86
2005-44,54
2005-45,38
2005-46,37
2005-47,39
2005-48,95
2005-49,72
2005-50,99
2005-51,92
2005-52,80
2006-01,79
2006-02,179
2006-03,120
2006-04,165
2006-05,118
2006-06,165
2006-07,111
2006-08,90
2006-09,152
2006-10,108
2006-11,120
2006-12,92
2006-13,131
2006-14,105
2006-15,73
2006-16,129
2006-17,66
2006-18,51
2006-19,131
2006-20,110
2006-21,79
2006-22,78
2006-23,69
2006-24,69
2006-25,120
2006-26,91
2006-27,110
2006-28,161
2006-29,96
2006-30,66
2006-31,85
2006-32,21
2006-33,72
2006-34,107
2006-35,125
2006-36,71
2006-37,115
2006-38,125
2006-39,117
2006-40,177
2006-41,151
2006-42,133
2006-43,173
2006-44,156
2006-45,119
2006-46,89
2006-47,20
2006-48,66
2006-49,132
2006-50,112
2006-51,114
2006-52,82
2007-01,136
2007-02,177
2007-03,140
2007-04,160
2007-05,156
2007-06,144
2007-07,109
2007-08,126
2007-09,91
2007-10,132
2007-11,172
2007-12,148
2007-13,98
2007-14,75
2007-15,51
2007-16,85
2007-17,158
2007-18,60
2007-19,134
2007-20,148
2007-21,177
2007-22,79
2007-23,55
2007-24,81
2007-25,109
2007-26,139
2007-27,162
2007-28,128
2007-29,197
2007-30,193
2007-31,91
2007-32,125
2007-33,89
2007-34,82
2007-35,82
2007-36,107
2007-37,118
2007-38,107
2007-39,88
2007-40,85
2007-41,246
2007-42,211
2007-43,325
2007-44,236
2007-45,263
2007-46,198
2007-47,125
2007-48,286
2007-49,233
2007-50,188
2007-51,163
2007-52,73
2008-01,174
2008-02,234
2008-03,217
2008-04,140
2008-05,129
2008-06,169
2008-07,154
2008-08,166
2008-09,133
2008-10,200
2008-11,173
2008-12,148
2008-13,171
2008-14,150
2008-15,150
2008-16,242
2008-17,252
2008-18,199
2008-19,137
2008-20,201
2008-21,217
2008-22,111
2008-23,160
2008-24,118
2008-25,151
2008-26,146
2008-27,145
2008-28,120
2008-29,101
2008-30,144
2008-31,119
2008-32,117
2008-33,152
2008-34,93
2008-35,99
2008-36,141
2008-37,145
2008-38,327
2008-39,290
2008-40,261
2008-41,204
2008-42,156
2008-43,180
2008-44,170
2008-45,177
2008-46,207
2008-47,235
2008-48,157
2008-49,225
2008-50,211
2008-51,132
2008-52,63
2009-01,98
2009-02,218
2009-03,209
2009-04,204
2009-05,233
2009-06,247
2009-07,213
2009-08,93
2009-09,206
2009-10,175
2009-11,195
2009-12,175
2009-13,190
2009-14,141
2009-15,193
2009-16,232
2009-17,216
2009-18,267
2009-19,271
2009-20,265
2009-21,253
2009-22,149
2009-23,181
2009-24,174
2009-25,245
2009-26,280
2009-27,200
2009-28,200
2009-29,310
2009-30,290
2009-31,299
2009-32,255
2009-33,373
2009-34,332
2009-35,184
2009-36,214
2009-37,239
2009-38,222
2009-39,235
2009-40,269
2009-41,313
2009-42,262
2009-43,281
2009-44,334
2009-45,232
2009-46,375
2009-47,293
2009-48,169
2009-49,271
2009-50,328
2009-51,345
2009-52,157
2009-53,108
2010-01,356
2010-02,315
2010-03,408
2010-04,297
2010-05,306
2010-06,276
2010-07,305
2010-08,291
2010-09,273
2010-10,338
2010-11,345
2010-12,381
2010-13,356
2010-14,394
2010-15,333
2010-16,431
2010-17,406
2010-18,387
2010-19,419
2010-20,407
2010-21,332
2010-22,326
2010-23,321
2010-24,417
2010-25,428
2010-26,433
2010-27,539
2010-28,551
2010-29,379
2010-30,415
2010-31,499
2010-32,414
2010-33,383
2010-34,538
2010-35,457
2010-36,523
2010-37,445
2010-38,515
2010-39,555
2010-40,475
2010-41,425
2010-42,462
2010-43,535
2010-44,474
2010-45,487
2010-46,503
2010-47,278
2010-48,528
2010-49,471
2010-50,431
2010-51,342
2010-52,207
2011-01,453
2011-02,477
2011-03,559
2011-04,542
2011-05,592
2011-06,606
2011-07,642
2011-08,661
2011-09,582
2011-10,527
2011-11,549
2011-12,476
2011-13,698
2011-14,598
2011-15,678
2011-16,634
2011-17,655
2011-18,564
2011-19,456
2011-20,467
2011-21,515
2011-22,432
2011-23,445
2011-24,526
2011-25,519
2011-26,542
2011-27,351
2011-28,454
2011-29,410
2011-30,407
2011-31,435
2011-32,382
2011-33,427
2011-34,415
2011-35,520
2011-36,404
2011-37,450
2011-38,476
2011-39,496
2011-40,538
2011-41,528
2011-42,574
2011-43,565
2011-44,522
2011-45,686
2011-46,710
2011-47,333
2011-48,736
2011-49,509
2011-50,615
2011-51,422
2011-52,206
2012-01,433
2012-02,549
2012-03,461
2012-04,547
2012-05,526
2012-06,677
2012-07,650
2012-08,678
2012-09,646
2012-10,640
2012-11,694
2012-12,802
2012-13,705
2012-14,684
2012-15,614
2012-16,558
2012-17,671
2012-18,596
2012-19,592
2012-20,707
2012-21,769
2012-22,650
2012-23,549
2012-24,584
2012-25,533
2012-26,506
2012-27,368
2012-28,583
2012-29,598
2012-30,669
2012-31,636
2012-32,599
2012-33,574
2012-34,667
2012-35,653
2012-36,548
2012-37,700
2012-38,557
2012-39,643
2012-40,599
2012-41,650
2012-42,700
2012-43,710
2012-44,603
2012-45,686
2012-46,814
2012-47,571
2012-48,614
2012-49,712
2012-50,702
2012-51,549
2012-52,159
2013-01,320
2013-02,595
2013-03,652
2013-04,602
2013-05,743
2013-06,678
2013-07,679
2013-08,659
2013-09,636
2013-10,663
2013-11,548
2013-12,658
2013-13,485
2013-14,528
2013-15,463
2013-16,374
2013-17,400
2013-18,293
2013-19,368
2013-20,362
2013-21,320
2013-22,289
2013-23,230
2013-24,210
2013-25,220
2013-26,224
2013-27,159
2013-28,125
2013-29,236
2013-30,398
2013-31,246
2013-32,189
2013-33,304
2013-34,311
2013-35,337
2013-36,341
2013-37,469
2013-38,380
2013-39,354
2013-40,372
2013-41,364
2013-42,313
2013-43,334
2013-44,400
2013-45,429
2013-46,328
2013-47,331
2013-48,164
2013-49,356
2013-50,277
2013-51,303
2013-52,128
2014-01,173
2014-02,451
2014-03,415
2014-04,423
2014-05,413
2014-06,434
2014-07,404
2014-08,343
2014-09,361
2014-10,349
2014-11,315
2014-12,386
2014-13,300
2014-14,361
2014-15,328
2014-16,324
2014-17,278
2014-18,295
2014-19,279
2014-20,236
2014-21,203
2014-22,172
2014-23,139
2014-24,274
2014-25,259
2014-26,281
2014-27,220
2014-28,193
2014-29,176
2014-30,220
2014-31,207
2014-32,234
2014-33,213
2014-34,151
2014-35,194
2014-36,208
2014-37,207
2014-38,160
2014-39,198
2014-40,252
2014-41,262
2014-42,217
2014-43,222
2014-44,189
2014-45,240
2014-46,247
2014-47,268
2014-48,76
2014-49,258
2014-50,280
2014-51,285
2014-52,154
2015-01,93
2015-02,291
2015-03,241
2015-04,291
2015-05,289
2015-06,267
2015-07,233
2015-08,268
2015-09,288
2015-10,304
2015-11,210
2015-12,250
2015-13,256
2015-14,236
2015-15,212
2015-16,248
2015-17,316
2015-18,333
2015-19,313
2015-20,250
2015-21,230
2015-22,179
2015-23,245
2015-24,223
2015-25,248
2015-26,230
2015-27,222
2015-28,255
2015-29,181
2015-30,255
2015-31,217
2015-32,315
2015-33,252
2015-34,295
2015-35,260
2015-36,267
2015-37,197
2015-38,272
2015-39,214
2015-40,214
2015-41,239
2015-42,301
2015-43,254
2015-44,260
2015-45,266
2015-46,239
2015-47,237
2015-48,50
2015-49,305
2015-50,290
2015-51,225
2015-52,95
2015-53,95
2016-01,283
2016-02,226
2016-03,209
2016-04,332
2016-05,261
2016-06,266
2016-07,285
2016-08,280
2016-09,280
2016-10,346
2016-11,279
2016-12,223
2016-13,244
2016-14,274
2016-15,235
2016-16,289
2016-17,279
2016-18,247
2016-19,260
2016-20,241
2016-21,197
2016-22,192
2016-23,277
2016-24,227
2016-25,239
2016-26,296
2016-27,227
2016-28,273
2016-29,275
2016-30,238
2016-31,238
2016-32,179
2016-33,215
2016-34,310
2016-35,272
2016-36,251
2016-37,243
2016-38,240
2016-39,299
2016-40,233
2016-41,294
2016-42,296
2016-43,309
2016-44,239
2016-45,232
2016-46,253
2016-47,58
2016-48,288
2016-49,355
2016-50,262
2016-51,146
2016-52,30
2017-01,166
2017-02,208
2017-03,187
2017-04,255
2017-05,294
2017-06,360
2017-07,326
2017-08,297
2017-09,327
2017-10,320
2017-11,286
2017-12,227
2017-13,274
2017-14,286
2017-15,224
2017-16,265
2017-17,305
2017-18,317
2017-19,327
2017-20,293
2017-21,255
2017-22,223
2017-23,288
2017-24,325
2017-25,265
2017-26,233
2017-27,212
2017-28,245
2017-29,208
2017-30,189
2017-31,214
2017-32,231
2017-33,205
2017-34,261
2017-35,261
2017-36,249
2017-37,270
2017-38,273
2017-39,244
2017-40,330
2017-41,231
2017-42,286
2017-43,308
2017-44,266
2017-45,228
2017-46,280
2017-47,111
2017-48,293
2017-49,240
2017-50,260
2017-51,206
2017-52,23
2018-01,172
2018-02,285
2018-03,249
2018-04,285
2018-05,238
2018-06,219
2018-07,178
2018-08,172
2018-09,151
2018-10,231
2018-11,150
2018-12,228
2018-13,172
2018-14,188
2018-15,205
2018-16,218
2018-17,237
2018-18,217
2018-19,236
2018-20,198
2018-21,186
2018-22,192
2018-23,180
2018-24,198
2018-25,202
2018-26,271
2018-27,199
2018-28,194
2018-29,185
2018-30,194
2018-31,165
2018-32,158
2018-33,202
2018-34,206
2018-35,236
2018-36,189
2018-37,189
2018-38,233
2018-39,231
2018-40,224
2018-41,164
2018-42,212
2018-43,156
2018-44,211
2018-45,249
2018-46,248
2018-47,113
2018-48,280
2018-49,183
2018-50,206
2018-51,254
2018-52,17
2019-01,95
2019-02,202
2019-03,248
2019-04,248
2019-05,285
2019-06,239
2019-07,233
2019-08,205
2019-09,252
2019-10,223
2019-11,312
2019-12,346
2019-13,218
2019-14,254
2019-15,202
2019-16,213
2019-17,189
2019-18,187
2019-19,208
2019-20,174
2019-21,177
2019-22,187
2019-23,193
2019-24,195
2019-25,230
2019-26,174
2019-27,176
2019-28,199
2019-29,182
2019-30,171
2019-31,192
2019-32,173
2019-33,232
2019-34,206
2019-35,225
2019-36,188
2019-37,214
2019-38,256
2019-39,196
2019-40,205
2019-41,254
2019-42,242
2019-43,278
2019-44,271
2019-45,234
2019-46,192
2019-47,249
2019-48,127
2019-49,281
2019-50,232
2019-51,298
2019-52,60
2020-01,104
2020-02,329
2020-03,297
2020-04,252
2020-05,308
2020-06,335
2020-07,341
2020-08,281
2020-09,293
2020-10,371
2020-11,296
2020-12,305
2020-13,319
2020-14,302
2020-15,355
2020-16,300
2020-17,331
2020-18,309
2020-19,364
2020-20,279
2020-21,287
2020-22,240
2020-23,284
2020-24,257
2020-25,286
2020-26,262
2020-27,278
2020-28,272
2020-29,280
2020-30,297
2020-31,245
2020-32,222
2020-33,218
2020-34,211
2020-35,248
2020-36,280
2020-37,242
2020-38,258
2020-39,273
2020-40,232
2020-41,291
2020-42,268
2020-43,247
2020-44,232
2020-45,265
2020-46,236
2020-47,275
2020-48,66
2020-49,227
2020-50,250
2020-51,206
2020-52,73
2020-53,29
2021-01,192
2021-02,185
2021-03,189
2021-04,233
2021-05,268
2021-06,286
2021-07,333
2021-08,269
2021-09,315
2021-10,279
2021-11,292
2021-12,290
2021-13,256
2021-14,271
2021-15,332
2021-16,299
2021-17,221
2021-18,288
2021-19,280
2021-20,264
2021-21,231
2021-22,239
2021-23,239
2021-24,205
2021-25,217
2021-26,194
2021-27,187
2021-28,185
2021-29,184
2021-30,208
2021-31,196
2021-32,177
2021-33,285
2021-34,277
2021-35,261
2021-36,237
2021-37,288
2021-38,273
2021-39,308
2021-40,300
2021-41,381
2021-42,340
2021-43,262
2021-44,213
2021-45,285
2021-46,256
2021-47,89
2021-48,285
2021-49,287
2021-50,251
2021-51,179
2021-52,74
2022-01,221
2022-02,216
2022-03,220
2022-04,263
2022-05,296
2022-06,330
2022-07,356
2022-08,290
2022-09,255
2022-10,266
2022-11,281
2022-12,267
2022-13,254
2022-14,310
2022-15,231
2022-16,215
2022-17,229
2022-18,244
2022-19,173
2022-20,273
2022-21,265
2022-22,204
2022-23,165
2022-24,184
2022-25,194
2022-26,249
2022-27,225
2022-28,226
2022-29,218
2022-30,214
2022-31,205
2022-32,220
2022-33,218
2022-34,259
2022-35,261
2022-36,215
2022-37,252
2022-38,226
2022-39,231
2022-40,251
2022-41,282
2022-42,292
2022-43,242
2022-44,240
2022-45,248
2022-46,264
2022-47,159
2022-48,307
2022-49,350
2022-50,357
2022-51,261
2022-52,43
2023-01,275
2023-02,290
2023-03,260
2023-04,342
2023-05,336
2023-06,302
2023-07,347
2023-08,339
2023-09,391
2023-10,304
2023-11,299
2023-12,277
2023-13,359
2023-14,266
2023-15,250
2023-16,285
2023-17,249
2023-18,236
2023-19,278
2023-20,250
2023-21,334
2023-22,210
2023-23,205
2023-24,233
2023-25,213
2023-26,197
2023-27,191
2023-28,200
2023-29,145
2023-30,182
2023-31,209
2023-32,230
2023-33,222
2023-34,259
2023-35,261
2023-36,252
2023-37,220
2023-38,315
2023-39,328
2023-40,348
2023-41,289
2023-42,290
2023-43,273
2023-44,337
2023-45,370
2023-46,340
2023-47,165
2023-48,329
2023-49,401
2023-50,343
2023-51,292
2023-52,54
2024-01,205
2024-02,278
2024-03,257
2024-04,356
2024-05,442
2024-06,368
2024-07,508
2024-08,348
2024-09,303
2024-10,286
2024-11,354
2024-12,365
2024-13,252
2024-14,321
2024-15,293
2024-16,316
2024-17,297
2024-18,298
2024-19,279
2024-20,307
2024-21,359
2024-22,296
2024-23,232
2024-24,197
2024-25,230
2024-26,226
2024-27,202
2024-28,235
2024-29,222
2024-30,302
2024-31,340
2024-32,288
2024-33,307
2024-34,307
2024-35,325
2024-36,257
