ISO Week,Commits/week
2004-41,49
2004-42,43
2004-43,33
2004-44,29
2004-45,31
2004-46,47
2004-47,50
2004-48,17
2004-49,43
2004-50,66
2004-51,60
2004-52,24
2004-53,0
2005-01,44
2005-02,37
2005-03,51
2005-04,45
2005-05,47
2005-06,48
2005-07,53
2005-08,68
2005-09,82
2005-10,61
2005-11,67
2005-12,26
2005-13,7
2005-14,4
2005-15,18
2005-16,17
2005-17,28
2005-18,36
2005-19,33
2005-20,13
2005-21,28
2005-22,27
2005-23,80
2005-24,52
2005-25,49
2005-26,69
2005-27,55
2005-28,53
2005-29,59
2005-30,71
2005-31,60
2005-32,59
2005-33,67
2005-34,61
2005-35,75
2005-36,48
2005-37,26
2005-38,54
2005-39,40
2005-40,84
2005-41,49
2005-42,38
2005-43,86
2005-44,54
2005-45,38
2005-46,37
2005-47,39
2005-48,95
2005-49,72
2005-50,99
2005-51,92
2005-52,80
2006-01,79
2006-02,179
2006-03,120
2006-04,165
2006-05,118
2006-06,165
2006-07,111
2006-08,90
2006-09,152
2006-10,108
2006-11,120
2006-12,92
2006-13,131
2006-14,105
2006-15,73
2006-16,129
2006-17,66
2006-18,51
2006-19,131
2006-20,110
2006-21,79
2006-22,78
2006-23,69
2006-24,69
2006-25,120
2006-26,91
2006-27,110
2006-28,161
2006-29,96
2006-30,66
2006-31,85
2006-32,21
2006-33,72
2006-34,107
2006-35,125
2006-36,71
2006-37,115
2006-38,125
2006-39,117
2006-40,177
2006-41,151
2006-42,133
2006-43,173
2006-44,156
2006-45,119
2006-46,89
2006-47,20
2006-48,66
2006-49,132
2006-50,112
2006-51,114
2006-52,82
2007-01,136
2007-02,177
2007-03,140
2007-04,160
2007-05,156
2007-06,144
2007-07,109
2007-08,126
2007-09,91
2007-10,132
2007-11,172
2007-12,148
2007-13,98
2007-14,75
2007-15,51
2007-16,85
2007-17,158
2007-18,60
2007-19,134
2007-20,148
2007-21,177
2007-22,79
2007-23,55
2007-24,81
2007-25,109
2007-26,139
2007-27,162
2007-28,128
2007-29,197
2007-30,193
2007-31,91
2007-32,125
2007-33,89
2007-34,82
2007-35,82
2007-36,107
2007-37,118
2007-38,107
2007-39,88
2007-40,85
2007-41,246
2007-42,211
2007-43,325
2007-44,236
2007-45,263
2007-46,198
2007-47,125
2007-48,286
2007-49,233
2007-50,188
2007-51,163
2007-52,73
2008-01,174
2008-02,234
2008-03,217
2008-04,140
2008-05,129
2008-06,169
2008-07,154
2008-08,166
2008-09,133
2008-10,200
2008-11,173
2008-12,148
2008-13,171
2008-14,150
2008-15,150
2008-16,242
2008-17,252
2008-18,199
2008-19,137
2008-20,201
2008-21,217
2008-22,111
2008-23,160
2008-24,118
2008-25,151
2008-26,146
2008-27,145
2008-28,120
2008-29,101
2008-30,167
2008-31,324
2008-32,401
2008-33,452
2008-34,359
2008-35,331
2008-36,264
2008-37,376
2008-38,503
2008-39,458
2008-40,413
2008-41,516
2008-42,426
2008-43,451
2008-44,428
2008-45,476
2008-46,522
2008-47,525
2008-48,309
2008-49,520
2008-50,579
2008-51,438
2008-52,164
2009-01,150
2009-02,454
2009-03,524
2009-04,488
2009-05,584
2009-06,543
2009-07,626
2009-08,370
2009-09,655
2009-10,627
2009-11,572
2009-12,583
2009-13,597
2009-14,446
2009-15,553
2009-16,561
2009-17,587
2009-18,663
2009-19,717
2009-20,693
2009-21,788
2009-22,542
2009-23,627
2009-24,603
2009-25,722
2009-26,808
2009-27,593
2009-28,671
2009-29,837
2009-30,814
2009-31,769
2009-32,761
2009-33,870
2009-34,815
2009-35,744
2009-36,798
2009-37,637
2009-38,702
2009-39,806
2009-40,829
2009-41,923
2009-42,857
2009-43,844
2009-44,896
2009-45,866
2009-46,922
2009-47,830
2009-48,483
2009-49,803
2009-50,732
2009-51,779
2009-52,320
2009-53,226
2010-01,685
2010-02,787
2010-03,788
2010-04,760
2010-05,762
2010-06,741
2010-07,681
2010-08,768
2010-09,757
2010-10,818
2010-11,844
2010-12,967
2010-13,910
2010-14,913
2010-15,778
2010-16,871
2010-17,862
2010-18,866
2010-19,888
2010-20,863
2010-21,738
2010-22,655
2010-23,826
2010-24,965
2010-25,943
2010-26,948
2010-27,886
2010-28,1250
2010-29,943
2010-30,1026
2010-31,1095
2010-32,969
2010-33,1007
2010-34,1160
2010-35,1081
2010-36,946
2010-37,948
2010-38,1008
2010-39,1123
2010-40,1112
2010-41,974
2010-42,1001
2010-43,1117
2010-44,995
2010-45,1033
2010-46,1077
2010-47,730
2010-48,1098
2010-49,902
2010-50,961
2010-51,712
2010-52,335
2011-01,788
2011-02,999
2011-03,1121
2011-04,1153
2011-05,1214
2011-06,1171
2011-07,1209
2011-08,1157
2011-09,1312
2011-10,1212
2011-11,1209
2011-12,1021
2011-13,1311
2011-14,1229
2011-15,1403
2011-16,1335
2011-17,1303
2011-18,1198
2011-19,1123
2011-20,1092
2011-21,1339
2011-22,1007
2011-23,1085
2011-24,1173
2011-25,1250
2011-26,1283
2011-27,782
2011-28,1168
2011-29,1244
2011-30,1194
2011-31,1109
2011-32,1076
2011-33,1076
2011-34,1167
2011-35,1317
2011-36,1197
2011-37,1309
2011-38,1191
2011-39,1232
2011-40,1360
2011-41,1404
2011-42,1462
2011-43,1338
2011-44,1243
2011-45,1517
2011-46,1590
2011-47,1037
2011-48,1822
2011-49,1349
2011-50,1369
2011-51,1099
2011-52,433
2012-01,1046
2012-02,1341
2012-03,1108
2012-04,1423
2012-05,1239
2012-06,1558
2012-07,1513
2012-08,1521
2012-09,1626
2012-10,1558
2012-11,1849
2012-12,2038
2012-13,1756
2012-14,1615
2012-15,1433
2012-16,1409
2012-17,1613
2012-18,1546
2012-19,1559
2012-20,1634
2012-21,1666
2012-22,1513
2012-23,1499
2012-24,1703
2012-25,1500
2012-26,1522
2012-27,807
2012-28,1497
2012-29,1492
2012-30,1609
2012-31,1608
2012-32,1549
2012-33,1442
2012-34,1602
2012-35,1613
2012-36,1353
2012-37,1906
2012-38,1501
2012-39,1535
2012-40,1447
2012-41,1626
2012-42,1831
2012-43,1833
2012-44,1676
2012-45,1694
2012-46,1950
2012-47,1357
2012-48,1680
2012-49,1779
2012-50,1861
2012-51,1540
2012-52,339
2013-01,703
2013-02,1621
2013-03,1613
2013-04,1538
2013-05,1724
2013-06,1793
2013-07,1760
2013-08,1586
2013-09,1780
2013-10,1751
2013-11,1682
2013-12,1973
2013-13,1487
2013-14,1312
2013-15,1614
2013-16,1478
2013-17,1800
2013-18,1461
2013-19,1495
2013-20,1502
2013-21,1613
2013-22,1411
2013-23,1684
2013-24,1670
2013-25,1685
2013-26,1365
2013-27,1107
2013-28,1566
2013-29,1371
2013-30,1473
2013-31,1576
2013-32,1565
2013-33,1378
2013-34,1398
2013-35,1349
2013-36,1294
2013-37,1430
2013-38,1340
2013-39,1220
2013-40,1498
2013-41,1481
2013-42,1472
2013-43,1922
2013-44,1728
2013-45,1677
2013-46,1407
2013-47,1586
2013-48,1165
2013-49,1593
2013-50,1588
2013-51,1467
2013-52,385
2014-01,387
2014-02,1482
2014-03,1458
2014-04,1389
2014-05,1345
2014-06,1706
2014-07,1598
2014-08,1313
2014-09,1668
2014-10,1578
2014-11,1614
2014-12,1593
2014-13,1836
2014-14,1661
2014-15,1604
2014-16,1490
2014-17,1531
2014-18,1894
2014-19,1787
2014-20,1488
2014-21,1532
2014-22,1458
2014-23,1707
2014-24,1516
2014-25,1837
2014-26,1628
2014-27,1132
2014-28,1563
2014-29,1615
2014-30,1550
2014-31,1504
2014-32,1501
2014-33,1728
2014-34,1502
2014-35,1465
2014-36,1202
2014-37,1491
2014-38,1442
2014-39,1606
2014-40,1456
2014-41,1390
2014-42,1307
2014-43,1526
2014-44,1441
2014-45,1224
2014-46,1339
2014-47,1432
2014-48,1086
2014-49,1472
2014-50,1540
2014-51,1540
2014-52,419
2015-01,289
2015-02,1459
2015-03,1391
2015-04,1297
2015-05,1381
2015-06,1584
2015-07,1557
2015-08,1510
2015-09,1524
2015-10,1322
2015-11,1460
2015-12,1451
2015-13,1390
2015-14,1570
2015-15,1330
2015-16,1335
2015-17,1656
2015-18,1452
2015-19,1302
2015-20,1476
2015-21,1299
2015-22,1239
2015-23,1489
2015-24,1547
2015-25,1545
2015-26,1453
2015-27,1158
2015-28,1550
2015-29,1323
2015-30,1306
2015-31,1412
2015-32,1442
2015-33,1412
2015-34,1793
2015-35,1705
2015-36,1616
2015-37,1262
2015-38,1689
2015-39,1206
2015-40,1270
2015-41,1189
2015-42,1251
2015-43,1282
2015-44,1314
2015-45,1249
2015-46,1240
2015-47,1268
2015-48,1039
2015-49,1310
2015-50,1576
2015-51,1367
2015-52,617
2015-53,337
2016-01,1240
2016-02,1458
2016-03,1210
2016-04,1418
2016-05,1479
2016-06,1324
2016-07,1285
2016-08,1481
2016-09,1354
2016-10,1416
2016-11,1305
2016-12,1238
2016-13,1377
2016-14,1484
2016-15,1524
2016-16,1557
2016-17,1475
2016-18,1391
2016-19,1511
2016-20,1492
2016-21,1399
2016-22,1298
2016-23,1424
2016-24,1217
2016-25,1498
2016-26,1520
2016-27,963
2016-28,1354
2016-29,1459
2016-30,1502
2016-31,1390
2016-32,1637
2016-33,1470
2016-34,1567
2016-35,1531
2016-36,1371
2016-37,1535
2016-38,1457
2016-39,1508
2016-40,1738
2016-41,1509
2016-42,1398
2016-43,1640
2016-44,1572
2016-45,1605
2016-46,1653
2016-47,1120
2016-48,1629
2016-49,1588
2016-50,1598
2016-51,1267
2016-52,357
2017-01,1160
2017-02,1655
2017-03,1482
2017-04,1633
2017-05,1259
2017-06,1705
2017-07,1665
2017-08,1591
2017-09,1673
2017-10,1490
2017-11,1688
2017-12,1700
2017-13,1670
2017-14,1800
2017-15,1721
2017-16,1684
2017-17,1707
2017-18,1610
2017-19,1786
2017-20,1837
2017-21,1801
2017-22,1656
2017-23,1623
2017-24,1811
2017-25,1826
2017-26,1675
2017-27,1237
2017-28,1847
2017-29,1877
2017-30,1792
2017-31,1565
2017-32,1746
2017-33,1851
2017-34,1829
2017-35,1738
2017-36,1398
2017-37,1710
2017-38,1435
2017-39,1561
2017-40,1784
2017-41,1652
2017-42,1746
2017-43,1712
2017-44,1647
2017-45,1803
2017-46,1866
2017-47,1459
2017-48,2038
2017-49,1796
2017-50,1635
2017-51,1612
2017-52,297
2018-01,1111
2018-02,1485
2018-03,1606
2018-04,1507
2018-05,1883
2018-06,1574
2018-07,1462
2018-08,1376
2018-09,1655
2018-10,1536
2018-11,1416
2018-12,1640
2018-13,1586
2018-14,1605
2018-15,1748
2018-16,1571
2018-17,1924
2018-18,1536
2018-19,1655
2018-20,1899
2018-21,1823
2018-22,1693
2018-23,1800
2018-24,1898
2018-25,1866
2018-26,1675
2018-27,1214
2018-28,1812
2018-29,1761
2018-30,1645
2018-31,1633
2018-32,1567
2018-33,1728
2018-34,1711
2018-35,1977
2018-36,1341
2018-37,1570
2018-38,1625
2018-39,1638
2018-40,1801
2018-41,1799
2018-42,1671
2018-43,1624
2018-44,1509
2018-45,1630
2018-46,1677
2018-47,1372
2018-48,2016
2018-49,1633
2018-50,1676
2018-51,1431
2018-52,296
2019-01,677
2019-02,1767
2019-03,1880
2019-04,1664
2019-05,1833
2019-06,1715
2019-07,1934
2019-08,1664
2019-09,1829
2019-10,1876
2019-11,1823
2019-12,1919
2019-13,1950
2019-14,1984
2019-15,1685
2019-16,1750
2019-17,1598
2019-18,1569
2019-19,1816
2019-20,1879
2019-21,1834
2019-22,1637
2019-23,1771
2019-24,1661
2019-25,1674
2019-26,1716
2019-27,1184
2019-28,1805
2019-29,1820
2019-30,1921
2019-31,1822
2019-32,1679
2019-33,1762
2019-34,1894
2019-35,1774
2019-36,1914
2019-37,1707
2019-38,1756
2019-39,1858
2019-40,1820
2019-41,1875
2019-42,1901
2019-43,1718
2019-44,1924
2019-45,1743
2019-46,1602
2019-47,2072
2019-48,1490
2019-49,2078
2019-50,1827
2019-51,1748
2019-52,434
2020-01,504
2020-02,1670
2020-03,2442
2020-04,1754
2020-05,1967
2020-06,1739
2020-07,1676
2020-08,1694
2020-09,1554
2020-10,1865
2020-11,2017
2020-12,1555
2020-13,1626
2020-14,1878
2020-15,1543
2020-16,1564
2020-17,1982
2020-18,1906
2020-19,1824
2020-20,2060
2020-21,1481
2020-22,1663
2020-23,1893
2020-24,1856
2020-25,2033
2020-26,2247
2020-27,1413
2020-28,1921
2020-29,1756
2020-30,1536
2020-31,1840
2020-32,1869
2020-33,1811
2020-34,2016
2020-35,1676
2020-36,1321
2020-37,1508
2020-38,1849
2020-39,1968
2020-40,2116
2020-41,1864
2020-42,1795
2020-43,1799
2020-44,1988
2020-45,1791
2020-46,2018
2020-47,1970
2020-48,1235
2020-49,1863
2020-50,1869
2020-51,1624
2020-52,506
2020-53,303
2021-01,1353
2021-02,2000
2021-03,1652
2021-04,1830
2021-05,1919
2021-06,1842
2021-07,1673
2021-08,1844
2021-09,1743
2021-10,1716
2021-11,1858
2021-12,1620
2021-13,1518
2021-14,1727
2021-15,1812
2021-16,1851
2021-17,1731
2021-18,1990
2021-19,2051
2021-20,2018
2021-21,1325
2021-22,1566
2021-23,1877
2021-24,1762
2021-25,1846
2021-26,1742
2021-27,1455
2021-28,2107
2021-29,1812
2021-30,1954
2021-31,1838
2021-32,1965
2021-33,1726
2021-34,1697
2021-35,1629
2021-36,1559
2021-37,1726
2021-38,1731
2021-39,1948
2021-40,1915
2021-41,1855
2021-42,1405
2021-43,1816
2021-44,1882
2021-45,1763
2021-46,1774
2021-47,1336
2021-48,1962
2021-49,1882
2021-50,1449
2021-51,887
2021-52,297
2022-01,1503
2022-02,2340
2022-03,1836
2022-04,2053
2022-05,1919
2022-06,2090
2022-07,2254
2022-08,1541
2022-09,1738
2022-10,1654
2022-11,2067
2022-12,1845
2022-13,1884
2022-14,1793
2022-15,1744
2022-16,1720
2022-17,1964
2022-18,1873
2022-19,1978
2022-20,1927
2022-21,1693
2022-22,1613
2022-23,1815
2022-24,1778
2022-25,1604
2022-26,1715
2022-27,1350
2022-28,1908
2022-29,1889
2022-30,1892
2022-31,1760
2022-32,1950
2022-33,1985
2022-34,2045
2022-35,2135
2022-36,1955
2022-37,2209
2022-38,2001
2022-39,2327
2022-40,2092
2022-41,2289
2022-42,2097
2022-43,1963
2022-44,1948
2022-45,2177
2022-46,2281
2022-47,1557
2022-48,2240
2022-49,2117
2022-50,2416
2022-51,1498
2022-52,486
2023-01,1514
2023-02,2016
2023-03,1852
2023-04,2129
2023-05,2235
2023-06,2170
2023-07,2117
2023-08,2050
2023-09,2317
2023-10,2240
2023-11,2224
2023-12,2312
2023-13,2146
2023-14,2096
2023-15,2055
2023-16,2464
2023-17,2449
2023-18,2091
2023-19,2284
2023-20,2339
2023-21,2288
2023-22,2113
2023-23,2174
2023-24,2605
2023-25,2047
2023-26,2117
2023-27,1998
2023-28,2282
2023-29,2123
2023-30,2262
2023-31,2289
2023-32,2163
2023-33,1986
2023-34,2361
2023-35,2234
2023-36,1912
2023-37,2145
2023-38,2256
2023-39,2271
2023-40,2258
2023-41,2171
2023-42,2429
2023-43,2499
2023-44,2374
2023-45,2461
2023-46,2413
2023-47,1655
2023-48,2561
2023-49,2200
2023-50,2193
2023-51,1701
2023-52,322
2024-01,1454
2024-02,2256
2024-03,2213
2024-04,2497
2024-05,2334
2024-06,2259
2024-07,2486
2024-08,2104
2024-09,1896
2024-10,2324
2024-11,2390
2024-12,2481
2024-13,2329
2024-14,2241
2024-15,2519
2024-16,2500
2024-17,2298
2024-18,2328
2024-19,2304
2024-20,2343
2024-21,2155
2024-22,2073
2024-23,2518
2024-24,2307
2024-25,1968
2024-26,2189
2024-27,1608
2024-28,2350
2024-29,2565
2024-30,2220
2024-31,2136
2024-32,2180
2024-33,2171
2024-34,2259
2024-35,2271
2024-36,2036
2024-37,1988
